행정동,분기,임대료(천원/㎡)
거여1동,20212,39.8
거여1동,20213,40.1
거여1동,20214,40.2
거여1동,20221,39.8
거여1동,20222,39.8
거여1동,20223,39.8
거여1동,20224,39.7
거여1동,20231,39.7
거여1동,20232,39.8
거여1동,20233,39.9
거여1동,20234,40
거여1동,20241,40
거여1동,20242,40
거여1동,20243,41.7
거여1동,20244,41.9
거여1동,20244,42.5
거여1동,20251,42
거여1동,20252,42.2
거여1동,20253,42.4
거여1동,20254,42.5
거여2동,20211,39.8
거여2동,20212,39.8
거여2동,20213,40.1
거여2동,20214,40.2
거여2동,20221,39.8
거여2동,20222,39.8
거여2동,20223,39.8
거여2동,20224,39.7
거여2동,20231,39.7
거여2동,20232,39.8
거여2동,20233,39.9
거여2동,20234,40
거여2동,20241,40
거여2동,20242,40
거여2동,20243,41.7
거여2동,20244,41.9
거여2동,20244,42.5
거여2동,20251,42
거여2동,20252,42.2
거여2동,20253,42.4
거여2동,20254,42.5
마천1동,20211,39.8
마천1동,20212,39.8
마천1동,20213,40.1
마천1동,20214,40.2
마천1동,20221,39.8
마천1동,20222,39.8
마천1동,20223,39.8
마천1동,20224,39.7
마천1동,20231,39.7
마천1동,20232,39.8
마천1동,20233,39.9
마천1동,20234,40
마천1동,20241,40
마천1동,20242,40
마천1동,20243,41.7
마천1동,20244,41.9
마천1동,20244,42.5
마천1동,20251,42
마천1동,20252,42.2
마천1동,20253,42.4
마천1동,20254,42.5
마천2동,20211,39.8
마천2동,20212,39.8
마천2동,20213,40.1
마천2동,20214,40.2
마천2동,20221,39.8
마천2동,20222,39.8
마천2동,20223,39.8
마천2동,20224,39.7
마천2동,20231,39.7
마천2동,20232,39.8
마천2동,20233,39.9
마천2동,20234,40
마천2동,20241,40
마천2동,20242,40
마천2동,20243,41.7
마천2동,20244,41.9
마천2동,20244,42.5
마천2동,20251,42
마천2동,20252,42.2
마천2동,20253,42.4
마천2동,20254,42.5
방이1동,20211,39.8
방이1동,20212,39.8
방이1동,20213,40.1
방이1동,20214,40.2
방이1동,20221,39.8
방이1동,20222,39.8
방이1동,20223,39.8
방이1동,20224,39.7
방이1동,20231,39.7
방이1동,20232,39.8
방이1동,20233,39.9
방이1동,20234,40
방이1동,20241,40
방이1동,20242,40
방이1동,20243,41.7
방이1동,20244,41.9
방이1동,20244,42.5
방이1동,20251,42
방이1동,20252,42.2
방이1동,20253,42.4
방이1동,20254,42.5
방이2동,20211,39.8
방이2동,20212,39.8
방이2동,20213,40.1
방이2동,20214,40.2
방이2동,20221,39.8
방이2동,20222,39.8
방이2동,20223,39.8
방이2동,20224,39.7
방이2동,20231,39.7
방이2동,20232,39.8
방이2동,20233,39.9
방이2동,20234,40
방이2동,20241,40
방이2동,20242,40
방이2동,20243,41.7
방이2동,20244,41.9
방이2동,20244,42.5
방이2동,20251,42
방이2동,20252,42.2
방이2동,20253,42.4
방이2동,20254,42.5
오륜동,20211,39.8
오륜동,20212,39.8
오륜동,20213,40.1
오륜동,20214,40.2
오륜동,20221,39.8
오륜동,20222,39.8
오륜동,20223,39.8
오륜동,20224,39.7
오륜동,20231,39.7
오륜동,20232,39.8
오륜동,20233,39.9
오륜동,20234,40
오륜동,20241,40
오륜동,20242,40
오륜동,20243,41.7
오륜동,20244,41.9
오륜동,20244,42.5
오륜동,20251,42
오륜동,20252,42.2
오륜동,20253,42.4
오륜동,20254,42.5
오금동,20211,39.8
오금동,20212,39.8
오금동,20213,40.1
오금동,20214,40.2
오금동,20221,39.8
오금동,20222,39.8
오금동,20223,39.8
오금동,20224,39.7
오금동,20231,39.7
오금동,20232,39.8
오금동,20233,39.9
오금동,20234,40
오금동,20241,40
오금동,20242,40
오금동,20243,41.7
오금동,20244,41.9
오금동,20244,42.5
오금동,20251,42
오금동,20252,42.2
오금동,20253,42.4
오금동,20254,42.5
송파1동,20211,39.8
송파1동,20212,39.8
송파1동,20213,40.1
송파1동,20214,40.2
송파1동,20221,39.8
송파1동,20222,39.8
송파1동,20223,39.8
송파1동,20224,39.7
송파1동,20231,39.7
송파1동,20232,39.8
송파1동,20233,39.9
송파1동,20234,40
송파1동,20241,40
송파1동,20242,40
송파1동,20243,41.7
송파1동,20244,41.9
송파1동,20244,42.5
송파1동,20251,42
송파1동,20252,42.2
송파1동,20253,42.4
송파1동,20254,42.5
송파2동,20211,39.8
송파2동,20212,39.8
송파2동,20213,40.1
송파2동,20214,40.2
송파2동,20221,39.8
송파2동,20222,39.8
송파2동,20223,39.8
송파2동,20224,39.7
송파2동,20231,39.7
송파2동,20232,39.8
송파2동,20233,39.9
송파2동,20234,40
송파2동,20241,40
송파2동,20242,40
송파2동,20243,41.7
송파2동,20244,41.9
송파2동,20244,42.5
송파2동,20251,42
송파2동,20252,42.2
송파2동,20253,42.4
송파2동,20254,42.5
석촌동,20211,39.8
석촌동,20212,39.8
석촌동,20213,40.1
석촌동,20214,40.2
석촌동,20221,39.8
석촌동,20222,39.8
석촌동,20223,39.8
석촌동,20224,39.7
석촌동,20231,39.7
석촌동,20232,39.8
석촌동,20233,39.9
석촌동,20234,40
석촌동,20241,40
석촌동,20242,40
석촌동,20243,41.7
석촌동,20244,41.9
석촌동,20244,42.5
석촌동,20251,42
석촌동,20252,42.2
석촌동,20253,42.4
석촌동,20254,42.5
삼전동,20211,39.8
삼전동,20212,39.8
삼전동,20213,40.1
삼전동,20214,40.2
삼전동,20221,39.8
삼전동,20222,39.8
삼전동,20223,39.8
삼전동,20224,39.7
삼전동,20231,39.7
삼전동,20232,39.8
삼전동,20233,39.9
삼전동,20234,40
삼전동,20241,40
삼전동,20242,40
삼전동,20243,41.7
삼전동,20244,41.9
삼전동,20244,42.5
삼전동,20251,42
삼전동,20252,42.2
삼전동,20253,42.4
삼전동,20254,42.5
가락본동,20211,39.8
가락본동,20212,39.8
가락본동,20213,40.1
가락본동,20214,40.2
가락본동,20221,39.8
가락본동,20222,39.8
가락본동,20223,39.8
가락본동,20224,39.7
가락본동,20231,39.7
가락본동,20232,39.8
가락본동,20233,39.9
가락본동,20234,40
가락본동,20241,40
가락본동,20242,40
가락본동,20243,41.7
가락본동,20244,41.9
가락본동,20244,42.5
가락본동,20251,42
가락본동,20252,42.2
가락본동,20253,42.4
가락본동,20254,42.5
가락1동,20211,39.8
가락1동,20212,39.8
가락1동,20213,40.1
가락1동,20214,40.2
가락1동,20221,39.8
가락1동,20222,39.8
가락1동,20223,39.8
가락1동,20224,39.7
가락1동,20231,39.7
가락1동,20232,39.8
가락1동,20233,39.9
가락1동,20234,40
가락1동,20241,40
가락1동,20242,40
가락1동,20243,41.7
가락1동,20244,41.9
가락1동,20244,42.5
가락1동,20251,42
가락1동,20252,42.2
가락1동,20253,42.4
가락1동,20254,42.5
가락2동,20211,39.8
가락2동,20212,39.8
가락2동,20213,40.1
가락2동,20214,40.2
가락2동,20221,39.8
가락2동,20222,39.8
가락2동,20223,39.8
가락2동,20224,39.7
가락2동,20231,39.7
가락2동,20232,39.8
가락2동,20233,39.9
가락2동,20234,40
가락2동,20241,40
가락2동,20242,40
가락2동,20243,41.7
가락2동,20244,41.9
가락2동,20244,42.5
가락2동,20251,42
가락2동,20252,42.2
가락2동,20253,42.4
가락2동,20254,42.5
문정1동,20211,39.8
문정1동,20212,39.8
문정1동,20213,40.1
문정1동,20214,40.2
문정1동,20221,39.8
문정1동,20222,39.8
문정1동,20223,39.8
문정1동,20224,39.7
문정1동,20231,39.7
문정1동,20232,39.8
문정1동,20233,39.9
문정1동,20234,40
문정1동,20241,40
문정1동,20242,40
문정1동,20243,41.7
문정1동,20244,41.9
문정1동,20244,42.5
문정1동,20251,42
문정1동,20252,42.2
문정1동,20253,42.4
문정1동,20254,42.5
문정2동,20211,39.8
문정2동,20212,39.8
문정2동,20213,40.1
문정2동,20214,40.2
문정2동,20221,39.8
문정2동,20222,39.8
문정2동,20223,39.8
문정2동,20224,39.7
문정2동,20231,39.7
문정2동,20232,39.8
문정2동,20233,39.9
문정2동,20234,40
문정2동,20241,40
문정2동,20242,40
문정2동,20243,41.7
문정2동,20244,41.9
문정2동,20244,42.5
문정2동,20251,42
문정2동,20252,42.2
문정2동,20253,42.4
문정2동,20254,42.5
장지동,20211,39.8
장지동,20212,39.8
장지동,20213,40.1
장지동,20214,40.2
장지동,20221,39.8
장지동,20222,39.8
장지동,20223,39.8
장지동,20224,39.7
장지동,20231,39.7
장지동,20232,39.8
장지동,20233,39.9
장지동,20234,40
장지동,20241,40
장지동,20242,40
장지동,20243,41.7
장지동,20244,41.9
장지동,20244,42.5
장지동,20251,42
장지동,20252,42.2
장지동,20253,42.4
장지동,20254,42.5
위례동,20211,39.8
위례동,20212,39.8
위례동,20213,40.1
위례동,20214,40.2
위례동,20221,39.8
위례동,20222,39.8
위례동,20223,39.8
위례동,20224,39.7
위례동,20231,39.7
위례동,20232,39.8
위례동,20233,39.9
위례동,20234,40
위례동,20241,40
위례동,20242,40
위례동,20243,41.7
위례동,20244,41.9
위례동,20244,42.5
위례동,20251,42
위례동,20252,42.2
위례동,20253,42.4
위례동,20254,42.5
잠실본동,20211,39.8
잠실본동,20212,39.8
잠실본동,20213,40.1
잠실본동,20214,40.2
잠실본동,20221,39.8
잠실본동,20222,39.8
잠실본동,20223,39.8
잠실본동,20224,39.7
잠실본동,20231,39.7
잠실본동,20232,39.8
잠실본동,20233,39.9
잠실본동,20234,40
잠실본동,20241,40
잠실본동,20242,40
잠실본동,20243,41.7
잠실본동,20244,41.9
잠실본동,20244,42.5
잠실본동,20251,42
잠실본동,20252,42.2
잠실본동,20253,42.4
잠실본동,20254,42.5
잠실2동,20211,39.8
잠실2동,20212,39.8
잠실2동,20213,40.1
잠실2동,20214,40.2
잠실2동,20221,39.8
잠실2동,20222,39.8
잠실2동,20223,39.8
잠실2동,20224,39.7
잠실2동,20231,39.7
잠실2동,20232,39.8
잠실2동,20233,39.9
잠실2동,20234,40
잠실2동,20241,40
잠실2동,20242,40
잠실2동,20243,41.7
잠실2동,20244,41.9
잠실2동,20244,42.5
잠실2동,20251,42
잠실2동,20252,42.2
잠실2동,20253,42.4
잠실2동,20254,42.5
잠실3동,20211,39.8
잠실3동,20212,39.8
잠실3동,20213,40.1
잠실3동,20214,40.2
잠실3동,20221,39.8
잠실3동,20222,39.8
잠실3동,20223,39.8
잠실3동,20224,39.7
잠실3동,20231,39.7
잠실3동,20232,39.8
잠실3동,20233,39.9
잠실3동,20234,40
잠실3동,20241,40
잠실3동,20242,40
잠실3동,20243,41.7
잠실3동,20244,41.9
잠실3동,20244,42.5
잠실3동,20251,42
잠실3동,20252,42.2
잠실3동,20253,42.4
잠실3동,20254,42.5
잠실4동,20211,39.8
잠실4동,20212,39.8
잠실4동,20213,40.1
잠실4동,20214,40.2
잠실4동,20221,39.8
잠실4동,20222,39.8
잠실4동,20223,39.8
잠실4동,20224,39.7
잠실4동,20231,39.7
잠실4동,20232,39.8
잠실4동,20233,39.9
잠실4동,20234,40
잠실4동,20241,40
잠실4동,20242,40
잠실4동,20243,41.7
잠실4동,20244,41.9
잠실4동,20244,42.5
잠실4동,20251,42
잠실4동,20252,42.2
잠실4동,20253,42.4
잠실4동,20254,42.5
잠실6동,20211,39.8
잠실6동,20212,39.8
잠실6동,20213,40.1
잠실6동,20214,40.2
잠실6동,20221,39.8
잠실6동,20222,39.8
잠실6동,20223,39.8
잠실6동,20224,39.7
잠실6동,20231,39.7
잠실6동,20232,39.8
잠실6동,20233,39.9
잠실6동,20234,40
잠실6동,20241,40
잠실6동,20242,40
잠실6동,20243,41.7
잠실6동,20244,41.9
잠실6동,20244,42.5
잠실6동,20251,42
잠실6동,20252,42.2
잠실6동,20253,42.4
잠실6동,20254,42.5
잠실7동,20211,39.8
잠실7동,20212,39.8
잠실7동,20213,40.1
잠실7동,20214,40.2
잠실7동,20221,39.8
잠실7동,20222,39.8
잠실7동,20223,39.8
잠실7동,20224,39.7
잠실7동,20231,39.7
잠실7동,20232,39.8
잠실7동,20233,39.9
잠실7동,20234,40
잠실7동,20241,40
잠실7동,20242,40
잠실7동,20243,41.7
잠실7동,20244,41.9
잠실7동,20244,42.5
잠실7동,20251,42
잠실7동,20252,42.2
잠실7동,20253,42.4
잠실7동,20254,42.5
강일동,20211,44
강일동,20212,44
강일동,20213,44
강일동,20214,43.9
강일동,20221,46.9
강일동,20222,46.9
강일동,20223,46.9
강일동,20224,47
강일동,20231,47
강일동,20232,47.1
강일동,20233,47.1
강일동,20234,47.2
강일동,20241,47
강일동,20242,47
강일동,20243,46.7
강일동,20244,46.8
강일동,20244,47.3
강일동,20251,46.8
강일동,20252,46.9
강일동,20253,47.1
강일동,20254,47.3
상일동,20211,44
상일동,20212,44
상일동,20213,44
상일동,20214,43.9
상일동,20221,46.9
상일동,20222,46.9
상일동,20223,46.9
상일동,20224,47
상일동,20231,47
상일동,20232,47.1
상일동,20233,47.1
상일동,20234,47.2
상일동,20241,47
상일동,20242,47
상일동,20243,46.7
상일동,20244,46.8
상일동,20244,47.3
상일동,20251,46.8
상일동,20252,46.9
상일동,20253,47.1
상일동,20254,47.3
명일1동,20211,44
명일1동,20212,44
명일1동,20213,44
명일1동,20214,43.9
명일1동,20221,46.9
명일1동,20222,46.9
명일1동,20223,46.9
명일1동,20224,47
명일1동,20231,47
명일1동,20232,47.1
명일1동,20233,47.1
명일1동,20234,47.2
명일1동,20241,47
명일1동,20242,47
명일1동,20243,46.7
명일1동,20244,46.8
명일1동,20244,47.3
명일1동,20251,46.8
명일1동,20252,46.9
명일1동,20253,47.1
명일1동,20254,47.3
명일2동,20211,44
명일2동,20212,44
명일2동,20213,44
명일2동,20214,43.9
명일2동,20221,46.9
명일2동,20222,46.9
명일2동,20223,46.9
명일2동,20224,47
명일2동,20231,47
명일2동,20232,47.1
명일2동,20233,47.1
명일2동,20234,47.2
명일2동,20241,47
명일2동,20242,47
명일2동,20243,46.7
명일2동,20244,46.8
명일2동,20244,47.3
명일2동,20251,46.8
명일2동,20252,46.9
명일2동,20253,47.1
명일2동,20254,47.3
고덕1동,20211,44
고덕1동,20212,44
고덕1동,20213,44
고덕1동,20214,43.9
고덕1동,20221,46.9
고덕1동,20222,46.9
고덕1동,20223,46.9
고덕1동,20224,47
고덕1동,20231,47
고덕1동,20232,47.1
고덕1동,20233,47.1
고덕1동,20234,47.2
고덕1동,20241,47
고덕1동,20242,47
고덕1동,20243,46.7
고덕1동,20244,46.8
고덕1동,20244,47.3
고덕1동,20251,46.8
고덕1동,20252,46.9
고덕1동,20253,47.1
고덕1동,20254,47.3
고덕2동,20211,44
고덕2동,20212,44
고덕2동,20213,44
고덕2동,20214,43.9
고덕2동,20221,46.9
고덕2동,20222,46.9
고덕2동,20223,46.9
고덕2동,20224,47
고덕2동,20231,47
고덕2동,20232,47.1
고덕2동,20233,47.1
고덕2동,20234,47.2
고덕2동,20241,47
고덕2동,20242,47
고덕2동,20243,46.7
고덕2동,20244,46.8
고덕2동,20244,47.3
고덕2동,20251,46.8
고덕2동,20252,46.9
고덕2동,20253,47.1
고덕2동,20254,47.3
암사1동,20211,44
암사1동,20212,44
암사1동,20213,44
암사1동,20214,43.9
암사1동,20221,46.9
암사1동,20222,46.9
암사1동,20223,46.9
암사1동,20224,47
암사1동,20231,47
암사1동,20232,47.1
암사1동,20233,47.1
암사1동,20234,47.2
암사1동,20241,47
암사1동,20242,47
암사1동,20243,46.7
암사1동,20244,46.8
암사1동,20244,47.3
암사1동,20251,46.8
암사1동,20252,46.9
암사1동,20253,47.1
암사1동,20254,47.3
암사2동,20211,44
암사2동,20212,44
암사2동,20213,44
암사2동,20214,43.9
암사2동,20221,46.9
암사2동,20222,46.9
암사2동,20223,46.9
암사2동,20224,47
암사2동,20231,47
암사2동,20232,47.1
암사2동,20233,47.1
암사2동,20234,47.2
암사2동,20241,47
암사2동,20242,47
암사2동,20243,46.7
암사2동,20244,46.8
암사2동,20244,47.3
암사2동,20251,46.8
암사2동,20252,46.9
암사2동,20253,47.1
암사2동,20254,47.3
암사3동,20211,44
암사3동,20212,44
암사3동,20213,44
암사3동,20214,43.9
암사3동,20221,46.9
암사3동,20222,46.9
암사3동,20223,46.9
암사3동,20224,47
암사3동,20231,47
암사3동,20232,47.1
암사3동,20233,47.1
암사3동,20234,47.2
암사3동,20241,47
암사3동,20242,47
암사3동,20243,46.7
암사3동,20244,46.8
암사3동,20244,47.3
암사3동,20251,46.8
암사3동,20252,46.9
암사3동,20253,47.1
암사3동,20254,47.3
천호1동,20211,44
천호1동,20212,44
천호1동,20213,44
천호1동,20214,43.9
천호1동,20221,46.9
천호1동,20222,46.9
천호1동,20223,46.9
천호1동,20224,47
천호1동,20231,47
천호1동,20232,47.1
천호1동,20233,47.1
천호1동,20234,47.2
천호1동,20241,47
천호1동,20242,47
천호1동,20243,46.7
천호1동,20244,46.8
천호1동,20244,47.3
천호1동,20251,46.8
천호1동,20252,46.9
천호1동,20253,47.1
천호1동,20254,47.3
천호2동,20211,44
천호2동,20212,44
천호2동,20213,44
천호2동,20214,43.9
천호2동,20221,46.9
천호2동,20222,46.9
천호2동,20223,46.9
천호2동,20224,47
천호2동,20231,47
천호2동,20232,47.1
천호2동,20233,47.1
천호2동,20234,47.2
천호2동,20241,47
천호2동,20242,47
천호2동,20243,46.7
천호2동,20244,46.8
천호2동,20244,47.3
천호2동,20251,46.8
천호2동,20252,46.9
천호2동,20253,47.1
천호2동,20254,47.3
천호3동,20211,44
천호3동,20212,44
천호3동,20213,44
천호3동,20214,43.9
천호3동,20221,46.9
천호3동,20222,46.9
천호3동,20223,46.9
천호3동,20224,47
천호3동,20231,47
천호3동,20232,47.1
천호3동,20233,47.1
천호3동,20234,47.2
천호3동,20241,47
천호3동,20242,47
천호3동,20243,46.7
천호3동,20244,46.8
천호3동,20244,47.3
천호3동,20251,46.8
천호3동,20252,46.9
천호3동,20253,47.1
천호3동,20254,47.3
성내1동,20211,44
성내1동,20212,44
성내1동,20213,44
성내1동,20214,43.9
성내1동,20221,46.9
성내1동,20222,46.9
성내1동,20223,46.9
성내1동,20224,47
성내1동,20231,47
성내1동,20232,47.1
성내1동,20233,47.1
성내1동,20234,47.2
성내1동,20241,47
성내1동,20242,47
성내1동,20243,46.7
성내1동,20244,46.8
성내1동,20244,47.3
성내1동,20251,46.8
성내1동,20252,46.9
성내1동,20253,47.1
성내1동,20254,47.3
성내2동,20211,44
성내2동,20212,44
성내2동,20213,44
성내2동,20214,43.9
성내2동,20221,46.9
성내2동,20222,46.9
성내2동,20223,46.9
성내2동,20224,47
성내2동,20231,47
성내2동,20232,47.1
성내2동,20233,47.1
성내2동,20234,47.2
성내2동,20241,47
성내2동,20242,47
성내2동,20243,46.7
