정류장_ID,정류장_명칭,정류장_유형,정류장_번호,위도,경도,버스도착정보안내기_설치_여부,행정동
121000042,래미안에스티지,일반차로,22118,37.4931191063,127.0259403788,설치   ,서초2동
121000043,서초청소년도서관,일반차로,22119,37.4926733807,127.0285677747,설치   ,서초2동
121000044,서초청소년도서관,일반차로,22120,37.4926228702,127.028880248,설치   ,서초2동
121000045,서초동신동아아파트,일반차로,22121,37.4917496945,127.0253914808,설치   ,서초2동
121000046,서초2동주민센터.서이초등학교,일반차로,22122,37.4915942391,127.0255384282,설치   ,서초2동
121000047,래미안리더스원아파트,일반차로,22123,37.490217554,127.0275566247,설치   ,서초2동
121000049,서초문화예술정보학교후문,일반차로,22125,37.489023218,127.0293961714,설치   ,서초2동
121000050,서초문화예술정보학교후문,일반차로,22126,37.4888154264,127.0298927879,설치   ,서초2동
121000051,서초그랑자이아파트,일반차로,22127,37.4880013621,127.0260375466,설치   ,서초2동
121000052,서초그랑자이아파트,일반차로,22128,37.4876295809,127.0260531533,설치   ,서초2동
121000053,서초구청,일반차로,22129,37.484274561,127.030748275,설치   ,서초2동
121000054,서초구청,일반차로,22130,37.4838578864,127.0305869863,미설치  ,서초2동
121000055,수협서초지점,일반차로,22131,37.493517,127.029385,설치   ,서초2동
121000056,서초문화예술정보학교,일반차로,22132,37.4880209971,127.0320161779,설치   ,서초2동
121000057,법조단지,일반차로,22133,37.4963832763,127.012997468,설치   ,서초3동
121000058,교대역10번출구,일반차로,22134,37.4935537463,127.0127808558,설치   ,서초3동
121000059,서초역.서울중앙지법등기국,일반차로,22135,37.4930992018,127.0073275332,설치   ,서초3동
121000060,서초역1번출구,일반차로,22136,37.4920156317,127.0089105135,설치   ,서초3동
121000061,서울중앙지방검찰청,일반차로,22137,37.494768,127.006543,미설치  ,서초3동
121000062,서울중앙지방검찰청.대검찰청,일반차로,22138,37.494383,127.006115,미설치  ,서초3동
121000063,서초아트자이아파트,일반차로,22139,37.4858593343,127.0108432502,설치   ,서초3동
121000064,서초동삼성아파트,일반차로,22140,37.4889206373,127.0093426497,설치   ,서초3동
121000065,서초유스센터.서초아트자이,일반차로,22141,37.4854801487,127.0105005709,설치   ,서초3동
121000066,서초동삼성아파트,일반차로,22142,37.4885115912,127.0089653123,설치   ,서초3동
121000067,서초3동주민센터,일반차로,22143,37.4831290593,127.0116355253,미설치  ,서초3동
121000068,서초3동주민센터,일반차로,22144,37.4832218285,127.0120799291,설치   ,서초3동
121000069,서초동예술의전당,일반차로,22145,37.4816857308,127.0128860369,미설치  ,서초3동
121000070,서초중학교,가로변시간,22146,37.4836051072,127.0085384266,설치   ,서초3동
121000071,서초중학교,가로변시간,22147,37.4833879213,127.0088052622,설치   ,서초3동
121000072,서울고등학교,가로변시간,22148,37.4829303821,127.0050002096,설치   ,서초3동
121000073,서울고등학교,가로변시간,22149,37.4827474318,127.0055791438,설치   ,서초3동
121000074,상문고교,일반차로,22150,37.4819049356,127.0047242402,설치   ,방배3동
121000075,서초동예술의전당,일반차로,22151,37.4794328531,127.0112295473,미설치  ,서초3동
121000076,서초동예술의전당,일반차로,22152,37.4796986297,127.0108027917,설치   ,서초3동
121000077,남부터미널.기쁨병원,일반차로,22153,37.4819578926,127.01686616,설치   ,서초1동
121000078,남부터미널.기쁨병원,일반차로,22154,37.4817361133,127.0176022215,설치   ,서초1동
121000080,남부터미널.한일시멘트,일반차로,22156,37.4847318427,127.014218486,설치   ,서초3동
121000081,남부터미널,일반차로,22157,37.4847528138,127.0156031956,설치   ,서초3동
121000082,서울교대사거리,일반차로,22158,37.4873846428,127.0146475713,설치   ,서초3동
121000083,서울교대사거리,일반차로,22159,37.4880507136,127.0133427182,설치   ,서초3동
121000084,서울교대사거리,일반차로,22160,37.4878368141,127.0131388831,미설치  ,서초3동
121000085,교대역14번출구,일반차로,22161,37.491176,127.013952,설치   ,서초3동
121000086,KCC사옥,일반차로,22162,37.5030340451,127.0202806592,설치   ,서초4동
121000087,서초푸르지오써밋,일반차로,22163,37.501368,127.021952,미설치  ,서초4동
121000088,서초푸르지오써밋.롯데캐슬클래식,일반차로,22164,37.5014758287,127.0221683272,설치   ,서초4동
121000089,진흥아파트,일반차로,22165,37.497723339,127.0237030894,설치   ,서초4동
121000090,진흥아파트,일반차로,22166,37.4980762637,127.0238285804,설치   ,서초4동
121000091,강남역9번출구,일반차로,22167,37.4977839964,127.0266040758,설치   ,서초2동
121000092,서초동진흥아파트,일반차로,22168,37.4965791206,127.0227753379,설치   ,서초4동
121000093,서초동유원아파트,일반차로,22169,37.4957579984,127.0197669475,설치   ,서초4동
121000094,지하철2호선교대역4번출구,일반차로,22170,37.4944725735,127.0158386954,설치   ,서초1동
121000095,법조단지,일반차로,22171,37.4962850117,127.0132446587,미설치  ,서초3동
121000096,신논현역.구교보타워사거리,일반차로,22172,37.5026203992,127.0251067731,설치   ,서초4동
121000097,강남역10번출구,일반차로,22173,37.5001,127.026307,설치   ,서초4동
121000098,잠원한신아파트,일반차로,22174,37.5165006388,127.0100874797,설치   ,잠원동
121000099,래미안신반포리오센트아파트,일반차로,22175,37.5196287069,127.0139080104,설치   ,잠원동
121000100,신반포18차아파트,일반차로,22176,37.5201580118,127.0141965647,설치   ,잠원동
121000101,롯데캐슬아파트,일반차로,22177,37.519672,127.015485,미설치  ,잠원동
121000102,롯데캐슬아파트,일반차로,22178,37.519963891,127.0154198388,미설치  ,잠원동
121000103,신반포르엘아파트,일반차로,22179,37.516687,127.01438,설치   ,잠원동
121000104,신반포르엘아파트,일반차로,22180,37.517676,127.01457,미설치  ,잠원동
121000105,신동중학교,일반차로,22181,37.5155920192,127.0132333639,설치   ,잠원동
121000106,신동중학교,일반차로,22182,37.5154999599,127.013019307,설치   ,잠원동
121000107,논현역7번출구,일반차로,22183,37.5106629516,127.0193580416,설치   ,반포1동
121000109,신사역4번출구,일반차로,22185,37.515081,127.019565,설치   ,반포1동
121000110,신사역5번출구,일반차로,22186,37.5169785253,127.0189942083,설치   ,잠원동
121000114,논현역6번출구,일반차로,22190,37.5102908187,127.0192130073,설치   ,반포1동
121000115,논현역4번출구,일반차로,22191,37.5091091024,127.0219545344,설치   ,반포1동
121000116,신논현역2번출구,일반차로,22192,37.505962,127.023498,미설치  ,서초4동
121000117,신논현역1번출구,일반차로,22193,37.504227,127.023023,설치   ,서초4동
121000118,제일약품사옥,일반차로,22194,37.503387186,127.0202524387,설치   ,서초4동
121000119,사평역,가로변시간,22195,37.5049175628,127.0138854889,미설치  ,반포1동
121000120,사평역,일반차로,22196,37.5038158427,127.0158022515,설치   ,반포1동
121000121,디에이치반포라클라스,일반차로,22197,37.4996628214,127.012449163,설치   ,서초4동
121000123,삼호가든사거리.반포도서관,일반차로,22199,37.5027974539,127.0116012521,설치   ,반포4동
121000127,서초구민체육센터.심산문화센터,일반차로,22203,37.4983902105,126.9905148116,설치   ,방배본동
121000128,잠원한신아파트,일반차로,22204,37.5167954603,127.0098410017,설치   ,잠원동
121000129,잠원성당.아크로리버뷰아파트,일반차로,22205,37.5136804627,127.0066452278,설치   ,반포3동
121000130,잠원성당,일반차로,22206,37.5134704636,127.0069649098,설치   ,반포3동
121000131,뉴코아아울렛,일반차로,22207,37.5092091078,127.0077585838,설치   ,반포3동
121000132,신반포자이아파트,일반차로,22208,37.5094758176,127.0080006792,설치   ,반포3동
121000135,반포자이아파트,일반차로,22211,37.5061556046,127.0094829161,미설치  ,반포4동
121000136,서울지방조달청.서울성모병원,일반차로,22212,37.4992622494,127.0039326529,설치   ,반포4동
121000137,고속터미널역3번출구,일반차로,22213,37.5035554381,127.0063361465,미설치  ,반포4동
121000138,서울지방조달청.서울성모병원,일반차로,22214,37.5006745712,127.0040910539,미설치  ,반포4동
121000139,서울성모병원,일반차로,22215,37.502759,127.005482,미설치  ,반포4동
121000141,서초구민체육센터.심산문화센터,일반차로,22217,37.4979605693,126.9910968933,미설치  ,방배본동
121000142,반포미도아파트앞,일반차로,22218,37.5017017153,127.0115829859,설치   ,반포4동
121000144,고속터미널호남선,일반차로,22220,37.5053517067,127.0030788422,설치   ,반포4동
121000145,삼호아파트,일반차로,22221,37.496634,126.987806,설치   ,방배본동
121000146,방배사이길,일반차로,22222,37.4933287858,126.9902779847,설치   ,방배4동
121000147,방배동삼호아파트,일반차로,22223,37.4965316814,126.9882533589,설치   ,방배본동
121000148,가야메디컬센터,일반차로,22224,37.493391877,126.9898749163,설치   ,방배4동
121000149,이수교,일반차로,22225,37.496977,126.983412,설치   ,방배본동
121000152,한국제약바이오협회,가로변전일,22228,37.4823078119,127.0016995144,설치   ,방배3동
121000153,방배역.방배서리풀이편한세상,일반차로,22229,37.4835892379,126.9964723757,설치   ,방배1동
121000154,내방역2번출구,일반차로,22230,37.4867753694,126.9943843705,설치   ,방배1동
121000155,내방역,일반차로,22231,37.4866230686,126.9940948938,설치   ,방배1동
121000156,방배1동주민센터.방배아크로타워,일반차로,22232,37.4834494617,126.9961463518,설치   ,방배1동
121000157,지하철2호선방배역,가로변시간,22233,37.481350238,126.9967155632,설치   ,방배3동
121000158,서울교통공사사당별관,일반차로,22234,37.4767111473,126.9861651981,설치   ,사당1동
121000159,종로교회,일반차로,22235,37.4786416232,126.9890955981,설치   ,방배3동
121000160,대우효령아파트,일반차로,22236,37.4802035565,126.9933660869,미설치  ,방배3동
121000161,이수중학교,일반차로,22237,37.4809100052,126.9930505516,미설치  ,방배3동
121000162,방배브라운가아파트,일반차로,22238,37.4840628359,126.9910193885,설치   ,방배1동
121000165,사당역,일반차로,22241,37.4790017977,126.9820916177,설치   ,사당1동
121000166,사당역3번출구,가로변시간,22242,37.4750794918,126.9820179252,설치   ,사당1동
121000168,경남임광아파트,일반차로,22244,37.4772016189,127.0006312978,설치   ,방배3동
121000169,방배그랑자이아파트,일반차로,22245,37.4772529436,127.000279812,미설치  ,방배3동
121000170,서울지방법무사회,일반차로,22246,37.4800397349,126.998755084,설치   ,방배3동
121000171,현대멤피스2차아파트,일반차로,22247,37.4798144548,126.998445273,미설치  ,방배3동
121000172,한국제약바이오협회,가로변시간,22248,37.482269,127.002689,설치   ,방배3동
121000173,방배역.백석예술대학교,가로변시간,22249,37.4810371386,126.9967608013,설치   ,방배3동
121000174,방배동대우효령아파트앞,일반차로,22250,37.4801667639,126.9940942526,설치   ,방배3동
121000175,종로교회앞,일반차로,22251,37.4780946163,126.9887157676,설치   ,방배3동
121000176,서울교통공사,일반차로,22252,37.4763264038,126.9864140138,설치   ,사당1동
121000177,방배동래미안아트힐.국립국악원,일반차로,22253,37.4775028061,127.0063000295,설치   ,방배3동
121000178,방배그랑자이아파트,일반차로,22254,37.4748187293,127.0008920712,설치   ,방배3동
121000179,성뒤마을.교육연수원,일반차로,22255,37.4737471951,126.994632951,설치   ,방배3동
121000181,대항병원,일반차로,22257,37.4756416406,126.9871072248,설치   ,방배2동
121000182,대항병원,일반차로,22258,37.4753865896,126.9867646835,설치   ,방배2동
121000183,방배동래미안타워.동덕여중고,일반차로,22259,37.4742876115,126.9906564963,설치   ,방배2동
121000184,성뒤마을.교육연수원,일반차로,22260,37.4733920819,126.9971426734,설치   ,방배3동
121000185,방배그랑자이아파트,일반차로,22261,37.4747736656,127.0016642941,설치   ,방배3동
121000186,방배동래미안아트힐.국립국악원,일반차로,22262,37.4772752708,127.0068455026,설치   ,방배3동
121000187,뒷벌어린이공원.래미안원페를라,일반차로,22263,37.490238,126.987153,설치   ,방배4동
121000188,방배동고개,일반차로,22264,37.4867535988,126.9893092646,미설치  ,방배4동
121000192,방배열린문화센터(방배4동주민센터),일반차로,22268,37.4905049074,126.9920624118,미설치  ,방배4동
121000193,방배열린문화센터(방배4동주민센터),일반차로,22269,37.4906184149,126.991605527,설치   ,방배4동
121000194,양재역.양재1동민원분소,가로변시간,22270,37.484769125,127.0374188123,설치   ,도곡1동
121000195,양재노인종합복지관,일반차로,22271,37.4833239776,127.0421051056,설치   ,도곡1동
121000196,블랙야크양재사옥,일반차로,22272,37.4801407005,127.0411738713,설치   ,도곡1동
121000197,현대빌라.에코나우,일반차로,22273,37.4761397871,127.0356382501,설치   ,양재1동
121000198,현대빌라.에코나우,일반차로,22274,37.4763036239,127.0360924585,설치   ,양재1동
121000199,우성아파트.양재초등학교,일반차로,22275,37.4745861729,127.0318295981,설치   ,양재1동
121000200,우성아파트.양재초등학교,일반차로,22276,37.4746647587,127.0327538269,설치   ,양재1동
121000201,코오롱아파트.양재1동주민센터,일반차로,22277,37.4723552457,127.0281898414,설치   ,양재1동
121000202,우면코오롱아파트,일반차로,22278,37.4720372808,127.0280952447,설치   ,양재1동
121000203,우면주공아파트.우면한라아파트,일반차로,22279,37.4707123,127.0256888887,설치   ,양재1동
121000204,우면주공아파트.양재1동주민센터,일반차로,22280,37.4707830522,127.0261417924,설치   ,양재1동
121000205,서울AI허브.한국교원단체총연합회,일반차로,22281,37.4670266951,127.0276019229,설치   ,양재1동
121000206,서울AI허브.한국교원단체총연합회,일반차로,22282,37.4669159933,127.0278540505,설치   ,양재1동
121000207,네이처힐3.4단지,일반차로,22283,37.4653477001,127.0261568554,설치   ,양재1동
121000208,성촌마을입구,일반차로,22284,37.4653569682,127.0249643139,미설치  ,양재1동
121000209,송동마을.서초힐스아파트,일반차로,22285,37.459029969,127.0179066267,설치   ,양재1동
121000210,송동마을.서초힐스아파트,일반차로,22286,37.45850283,127.0178420688,설치   ,양재1동
121000211,식유촌우면성당.서초호반써밋,일반차로,22287,37.4575011395,127.012719512,설치   ,양재1동
121000212,식유촌우면성당.서초호반써밋,일반차로,22288,37.4572390563,127.0142946658,설치   ,양재1동
121000213,양재역10번출구,일반차로,22289,37.4836855552,127.0347109627,설치   ,서초2동
121000214,양재역,일반차로,22290,37.4834352902,127.0355022994,설치   ,도곡1동
121000215,말죽거리공원사거리,일반차로,22291,37.4789316238,127.0383011771,설치   ,도곡1동
121000216,말죽거리공원사거리,일반차로,22292,37.479564487,127.038595453,설치   ,도곡1동
121000217,양재2동주민센터.양재꽃시장,가로변시간,22293,37.4695857229,127.0394643327,설치   ,양재1동
121000218,매헌시민의숲,가로변시간,22294,37.473135,127.038353,설치   ,양재1동
121000219,언남고교,가로변전일,22295,37.4732795382,127.0389281035,설치   ,양재1동
121000220,매헌시민의숲.양재꽃시장,가로변시간,22296,37.470867,127.03836,설치   ,양재1동
121000221,매헌시민의숲.양재꽃시장,가로변전일,22297,37.471255,127.039043,설치   ,양재1동
121000222,AT센터.양재꽃시장,가로변시간,22298,37.468707,127.039655,설치   ,양재2동
121000223,양곡도매시장,일반차로,22299,37.4603469913,127.0351946776,설치   ,양재2동
121000224,양곡도매시장,일반차로,22300,37.4600226101,127.0352510403,설치   ,양재2동
121000225,하나로마트.코트라,일반차로,22301,37.4638411943,127.0444478156,설치   ,양재2동
121000226,코트라,일반차로,22302,37.4648670188,127.0442708153,설치   ,양재2동
121000227,구룡사앞,일반차로,22303,37.47021,127.048848,설치   ,개포4동
121000228,구룡사,일반차로,22304,37.474022,127.048132,설치   ,개포4동
121000229,구룡사입구,일반차로,22305,37.472103,127.050237,설치   ,개포4동
121000230,동원산업앞,일반차로,22306,37.4766473684,127.0453961106,설치   ,개포4동
121000231,언남고.포이성당앞,일반차로,22307,37.4720326359,127.0458263366,설치   ,개포4동
121000232,양재119안전센터앞,일반차로,22308,37.4694948049,127.0412468009,미설치  ,개포4동
121000233,양재119안전센터앞,일반차로,22309,37.4700464462,127.0418942836,설치   ,개포4동
121000234,꽃마을,일반차로,22310,37.4606337119,127.0463678573,미설치  ,양재2동
121000235,꽃마을,일반차로,22311,37.4604305782,127.0465822876,설치   ,양재2동
121000236,개나리골입구,일반차로,22312,37.4574411837,127.0476271592,미설치  ,양재2동
121000237,개나리골입구,일반차로,22313,37.4572835336,127.0480329114,미설치  ,양재2동
121000238,새원마을,일반차로,22314,37.4542914263,127.0507075609,설치   ,양재2동
121000239,새원마을,일반차로,22315,37.4544761173,127.0507924603,설치   ,양재2동
121000240,본마을,일반차로,22316,37.4532630544,127.051184988,설치   ,양재2동
121000241,본마을,일반차로,22317,37.4534550903,127.0513419343,설치   ,양재2동
121000242,청계산.원터골,일반차로,22318,37.4444526002,127.0577012426,미설치  ,양재2동
121000243,청계산.원터골,일반차로,22319,37.4448950615,127.0576688071,미설치  ,양재2동
121000244,관현사입구,일반차로,22320,37.4373210738,127.0632387636,미설치  ,내곡동
121000245,관현사입구,일반차로,22321,37.4371542291,127.0637037462,미설치  ,내곡동
121000246,새쟁이마을,일반차로,22322,37.4345128931,127.0661788352,미설치  ,내곡동
121000247,새쟁이마을,일반차로,22323,37.4347964213,127.0660515509,미설치  ,내곡동
121000248,옛골,일반차로,22324,37.4309469125,127.0704380789,설치   ,내곡동
121000249,염곡마을.서초50플러스센터,가로변전일,22325,37.4615900526,127.0488127592,설치   ,양재2동
121000250,염곡마을.서초50플러스센터,가로변시간,22326,37.46200197,127.0491561488,설치   ,양재2동
121000251,탑성마을,일반차로,22327,37.4583767151,127.0566180036,설치   ,양재2동
121000252,탑성마을,일반차로,22328,37.459472271,127.0548668871,설치   ,양재2동
121000254,안골마을,일반차로,22330,37.4562835966,127.0623888747,설치   ,내곡동
121000255,서울특별시어린이병원.강동송파과학화예비군훈련장,일반차로,22331,37.456646235,127.0702106955,설치   ,내곡동
121000256,서울특별시어린이병원.강동송파과학화예비군훈련장,일반차로,22332,37.4575866482,127.0718263325,설치   ,내곡동
121000257,헌인릉.강남서초과학화예비군훈련장,일반차로,22333,37.459744,127.079544,설치   ,내곡동
121000258,헌인릉.강남서초과학화예비군훈련장,일반차로,22334,37.4611155017,127.0826829531,설치   ,내곡동
121000259,헌인농장,일반차로,22335,37.4614213099,127.0847576347,미설치  ,내곡동
121000260,헌인마을.서울농업기술센터,일반차로,22336,37.463695,127.091443,설치   ,세곡동
121000261,헌인마을.서울농업기술센터,일반차로,22337,37.4633434186,127.0895910466,미설치  ,세곡동
121000262,강남역8번출구,일반차로,22339,37.4975009943,127.0268505284,미설치  ,서초2동
121000263,방배동래미안타워.동덕여중고,일반차로,22340,37.4747183321,126.9905512938,설치   ,방배2동
121000271,강남역7번출구,일반차로,22348,37.4969583114,127.0277969551,미설치  ,서초2동
121000289,염곡동구룡사,일반차로,22367,37.468475,127.047211,미설치  ,개포4동
121000290,국제전자센터,일반차로,22368,37.485159,127.017723,설치   ,서초1동
121000294,형촌마을입구(서초네이처힐1.2단지),일반차로,22372,37.4636885353,127.0214455478,설치   ,양재1동
121000297,국제전자센터,일반차로,22376,37.4854351267,127.0177580083,설치   ,서초1동
121000299,한국도로교통공단서울지부.코트라,일반차로,22378,37.466295,127.044345,설치   ,양재2동
121000300,서초역3번출구,일반차로,22379,37.4911256302,127.0077359676,설치   ,서초3동
121000302,반포대교남단.한강시민공원입구,일반차로,22381,37.5078106042,126.9994684234,미설치  ,반포2동
121000303,반포대교남단.한강시민공원입구,일반차로,22382,37.5069439929,127.0003902363,설치   ,반포2동
121000304,이수역5번출구,일반차로,22385,37.485489363,126.9842072627,미설치  ,사당1동
121000305,방배초등학교,일반차로,22386,37.4856847977,126.9863829259,미설치  ,사당1동
121000306,방배고개,일반차로,22387,37.4864946348,126.9901827615,설치   ,방배4동
121000307,방배역,가로변시간,22388,37.4814459842,126.9984233379,미설치  ,방배3동
121000308,방일초교,일반차로,22390,37.4859520772,126.9949486673,설치   ,방배1동
121000309,내방역,일반차로,22391,37.487533232,126.9927493333,설치   ,방배1동
121000310,방배고개.방배초등학교,일반차로,22392,37.4863886439,126.9888061591,설치   ,방배4동
121000311,이수역,일반차로,22393,37.4858655917,126.9846453233,설치   ,사당1동
121000312,방배역,가로변시간,22394,37.481444879,126.9984199634,설치   ,방배3동
121000313,방배역,일반차로,22395,37.482323341,126.9972384369,설치   ,방배1동
121000314,동작대교전망카페,일반차로,22396,37.5057628053,126.9802792405,미설치  ,사당2동
121000315,동작대교전망카페,일반차로,22397,37.5058583711,126.9808128467,미설치  ,반포본동
121000472,이수교(방배본동),일반차로,22762,37.4969374974,126.9833037257,미설치  ,방배본동
121000473,사당역,일반차로,22763,37.4788660436,126.982077334,미설치  ,사당1동
121000475,서울교통공사,일반차로,22765,37.4766214216,126.9861169217,미설치  ,사당1동
121000476,임광아파트,일반차로,22766,37.4767398875,127.0009712406,미설치  ,방배3동
121000479,방배동래미안아파트,일반차로,22769,37.4757117127,126.9852744312,미설치  ,사당1동
121000511,대우효령아파트,일반차로,22802,37.4801666043,126.9932439729,미설치  ,방배3동
121000516,방배역,가로변시간,22808,37.4811876954,126.9964065362,미설치  ,방배3동
121000517,서울고교,가로변시간,22809,37.4827140991,127.0054038744,미설치  ,서초3동
121000518,서울고교,가로변시간,22810,37.4830035294,127.0049917756,미설치  ,서초3동
121000520,서초아트자이아파트,일반차로,22812,37.4851556879,127.0111869156,미설치  ,서초3동
121000521,서울교육대앞,일반차로,22813,37.487895,127.014509,미설치  ,서초3동
121000524,남부터미널,일반차로,22816,37.4847444476,127.0143055588,미설치  ,서초3동
121000530,정금마을,중앙차로,22033,37.4933031442,126.9827186219,설치   ,방배본동
121000531,경문고등학교,중앙차로,22031,37.4904372318,126.9827417832,설치   ,사당1동
121000532,총신대입구역.남성사계시장입구앞,중앙차로,22029,37.4875478991,126.9823185463,설치   ,사당1동
121000533,이수역,중앙차로,22027,37.4823316953,126.9820742447,설치   ,사당1동
121000541,강남역서초현대타워앞,일반차로,22652,37.4964688083,127.0280084862,설치   ,서초2동
121000558,양재IC(출),가상정류장,78578,37.4638971049,127.0392397702,미설치  ,양재2동
121000920,래미안아파트.파이낸셜뉴스,일반차로,22905,37.492482,127.029934,설치   ,서초2동
121000921,강남역나라빌딩앞,일반차로,22997,37.49581459,127.0283310385,설치   ,서초2동
121000922,양재역,일반차로,23841,37.485414201,127.0388556909,미설치  ,도곡1동
121000923,양재역,일반차로,23827,37.4849998548,127.0384964886,미설치  ,도곡1동
121000924,반포미도아파트앞,일반차로,22823,37.501829607,127.0116569971,미설치  ,반포4동
121000925,반포래미안아이파크아파트,일반차로,22829,37.5014574649,127.012098701,미설치  ,반포4동
121000926,삼풍아파트,일반차로,22828,37.497139719,127.0130952786,미설치  ,서초4동
121000927,서초아르누보호텔.유원아파트,일반차로,22827,37.495707393,127.0197746625,미설치  ,서초4동
121000928,프로비스타호텔.서초동유원아파트,일반차로,22826,37.4954313463,127.0199873728,미설치  ,서초1동
121000929,교대역,일반차로,22825,37.494083312,127.0157243897,설치   ,서초1동
121000930,삼풍아파트,일반차로,22824,37.496331007,127.0128918075,미설치  ,서초3동
121000937,강남역도시에빛,일반차로,22600,37.4948298181,127.028862784,설치   ,서초2동
121000938,반포한강공원.세빛섬,일반차로,22405,37.5122480317,126.9977548042,미설치  ,반포2동
121000939,반포한강공원.세빛섬,일반차로,22404,37.5126669883,126.9972655964,미설치  ,반포2동
121000940,신논현역.씨티은행,일반차로,22413,37.5027683529,127.0249635502,미설치  ,서초4동
121000942,신논현역.인터파크,일반차로,22411,37.5021717639,127.0252427203,미설치  ,서초4동
121000943,신논현역.우신빌딩,일반차로,22410,37.5019951314,127.0253195719,설치   ,서초4동
121000944,신논현역.주류성빌딩,일반차로,22406,37.501058785,127.0257863714,설치   ,서초4동
121000945,신논현역.BSX빌딩,일반차로,22407,37.5012831839,127.0256744762,설치   ,서초4동
121000946,신논현역.금강빌딩,일반차로,22409,37.5017311633,127.0255227411,설치   ,서초4동
121000947,신논현역.유화빌딩,일반차로,22408,37.5015319154,127.0255490162,설치   ,서초4동
121000956,네이처힐5단지,일반차로,22424,37.4633118929,127.0238954595,설치   ,양재1동
121000957,KT삼거리,일반차로,22601,37.472187,127.03021,미설치  ,양재1동
121000958,KT연구개발센터정문,일반차로,22602,37.4704352425,127.0300162908,미설치  ,양재1동
121000959,형촌마을입구,일반차로,22604,37.4623284779,127.0221930408,설치   ,양재1동
121000960,성촌마을입구,일반차로,22667,37.4642970776,127.0246982574,설치   ,양재1동
121000961,청계산입구역,일반차로,22402,37.4494760752,127.053684245,설치   ,양재2동
121000962,청계산입구역,일반차로,22401,37.4484508233,127.0544463432,설치   ,양재2동
121000963,한남대교남단(가상),가상정류장,22612,37.5198145356,127.0114642382,미설치  ,잠원동
121000965,서초IC(가상),가상정류장,22641,37.4823590858,127.0266045342,미설치  ,서초1동
121000966,서초IC(가상),가상정류장,22640,37.4823193637,127.026079578,미설치  ,서초1동
121000967,옛골(가상),가상정류장,0,37.4332116036,127.0672253675,미설치  ,내곡동
121000968,옛골(가상),가상정류장,0,37.4329081722,127.0667956945,미설치  ,내곡동
121000969,양재역엘타워빌딩,일반차로,22909,37.4825610693,127.0356299924,미설치  ,도곡1동
121000970,양재역9번출구,일반차로,22903,37.4826638191,127.0355508885,설치   ,도곡1동
121000971,양재역커피빈앞,일반차로,22919,37.4828368944,127.0353406498,설치   ,도곡1동
121000972,양재역신한은행앞,일반차로,22999,37.4829090136,127.0352377849,미설치  ,서초2동
121000973,강남역티월드,일반차로,22654,37.4946974423,127.0288669116,설치   ,서초2동
121000974,강남역우리은행,일반차로,22653,37.4956209364,127.0283766361,설치   ,서초2동
121000975,교대역,일반차로,22711,37.4940321203,127.0143808403,미설치  ,서초3동
121000976,반포자이아파트,일반차로,22539,37.5056333558,127.0101482277,미설치  ,반포4동
121000977,강남고속버스터미널,일반차로,22793,37.5060680574,127.0039283325,미설치  ,반포4동
121000979,반포자이아파트,일반차로,22533,37.5062258928,127.0094604316,설치   ,반포4동
121000981,서초포레스타7단지,일반차로,22403,37.4475718103,127.0555729873,설치   ,양재2동
121000982,호반써밋서초파크.파크뷰,일반차로,22607,37.4600431105,127.0256209436,설치   ,양재1동
121000983,서초호반써밋,일반차로,22605,37.4576416633,127.0146667957,설치   ,양재1동
121000984,kt연구소,일반차로,22478,37.4717085715,127.0309238538,미설치  ,양재1동
121000985,서초힐스아파트,일반차로,22347,37.4577874974,127.016833601,설치   ,양재1동
121000986,서초포레스타2단지앞,일반차로,22116,37.455488,127.063037,설치   ,내곡동
121000987,서초포레스타입구,일반차로,22399,37.456753,127.060157,설치   ,내곡동
121001302,반포종합운동장,일반차로,22977,37.5002173346,126.9966723282,미설치  ,반포4동
121001308,KT연구개발센터,일반차로,22777,37.47063109,127.0304939858,설치   ,양재1동
121001309,삼성전자서울R&D,일반차로,22774,37.4658469816,127.0233096227,미설치  ,양재1동
121001311,반포대교(가상),가상정류장,22998,37.5099152046,126.9974952936,미설치  ,반포2동
121001312,반포대교(가상),가상정류장,22988,37.5090191336,126.9974278062,미설치  ,반포2동
121001313,네이처힐.호반써밋서초파크.파크뷰,일반차로,22779,37.4604668951,127.0241545233,설치   ,양재1동
121001314,사당역,중앙차로,21028,37.4748233089,126.9817223705,설치   ,사당1동
121001315,사당역,중앙차로,22028,37.47423546,126.982118191,설치   ,남현동
121001318,내방역.제일병원,일반차로,22801,37.488024411,126.9953160104,미설치  ,방배1동
121001325,사당역14번출구,일반차로,22851,37.4766633346,126.9829132259,미설치  ,사당1동
121001326,신반포역4번.래미안퍼스티지,일반차로,22200,37.5028527245,126.9951595801,미설치  ,반포2동
121001327,내방역1번출구,일반차로,22415,37.4879838668,126.9953442808,미설치  ,방배1동
121001328,대법원앞,일반차로,22426,37.4916688995,127.0065302002,미설치  ,서초3동
121001329,서리풀문화광장,일반차로,22608,37.4910022065,127.0054983231,설치   ,서초3동
121001330,옛골,일반차로,22341,37.4305199435,127.0708456635,미설치  ,내곡동
121001331,이수교차로(가상),가상정류장,0,37.5009465902,126.98378464,미설치  ,방배본동
121001332,염곡마을.서초50플러스센터,중앙차로,22036,37.4615627473,127.0494739769,설치   ,양재2동
121001333,염곡마을.서초50플러스센터,중앙차로,22035,37.4611251895,127.0508102806,설치   ,양재2동
