행정동,분기,임대료(천원/㎡),구,버스정류장수,지하철역수,수요_점수,구매력_점수,리스크_점수,종합_점수,클러스터,클러스터_세분화
일원2동,20232,62.4,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
일원2동,20233,62.7,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
일원2동,20234,63.1,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
일원2동,20241,63.4,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
일원2동,20242,63.7,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
일원2동,20243,66.9,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
일원2동,20244,67.2,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
일원2동,20244,69.8,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
일원2동,20251,67.6,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
일원2동,20252,68.4,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
일원2동,20253,69.2,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
일원2동,20254,69.8,일원2동,12.0,0,9.99,5.41,2.04,4.91,1.0,1.0
수서동,20211,62.1,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20212,62.1,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20213,62.2,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20214,62.2,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20221,61.7,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20222,61.8,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20223,61.8,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20224,61.9,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20231,62.4,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20232,62.4,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20233,62.7,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20234,63.1,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20241,63.4,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20242,63.7,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20243,66.9,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20244,67.2,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20244,69.8,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20251,67.6,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20252,68.4,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20253,69.2,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
수서동,20254,69.8,수서동,22.0,0,10.82,11.5,5.64,8.43,1.0,1.0
풍납1동,20211,39.8,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20212,39.8,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20213,40.1,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20214,40.2,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20221,39.8,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20222,39.8,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20223,39.8,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20224,39.7,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20231,39.7,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20232,39.8,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20233,39.9,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20234,40.0,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20241,40.0,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20242,40.0,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20243,41.7,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20244,41.9,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20244,42.5,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20251,42.0,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20252,42.2,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20253,42.4,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납1동,20254,42.5,풍납1동,4.0,0,12.9,1.69,1.84,4.61,1.0,1.0
풍납2동,20211,39.8,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20212,39.8,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20213,40.1,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20214,40.2,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20221,39.8,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20222,39.8,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20223,39.8,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20224,39.7,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20231,39.7,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20232,39.8,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20233,39.9,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20234,40.0,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20241,40.0,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20242,40.0,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20243,41.7,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20244,41.9,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20244,42.5,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20251,42.0,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20252,42.2,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20253,42.4,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
풍납2동,20254,42.5,풍납2동,10.0,0,29.09,4.22,4.28,10.56,1.0,0.0
거여1동,20211,39.8,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20212,39.8,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20213,40.1,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20214,40.2,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20221,39.8,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20222,39.8,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20223,39.8,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20224,39.7,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20231,39.7,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20232,39.8,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20233,39.9,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20234,40.0,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20241,40.0,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20242,40.0,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20243,41.7,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20244,41.9,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20244,42.5,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20251,42.0,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20252,42.2,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20253,42.4,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여1동,20254,42.5,거여1동,21.0,0,16.53,1.99,2.72,6.04,1.0,1.0
거여2동,20211,39.8,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20212,39.8,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20213,40.1,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20214,40.2,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20221,39.8,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20222,39.8,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20223,39.8,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20224,39.7,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20231,39.7,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20232,39.8,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20233,39.9,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20234,40.0,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20241,40.0,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20242,40.0,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20243,41.7,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20244,41.9,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20244,42.5,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20251,42.0,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20252,42.2,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20253,42.4,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
거여2동,20254,42.5,거여2동,18.0,0,18.45,2.51,2.69,6.64,1.0,1.0
마천1동,20211,39.8,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20212,39.8,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20213,40.1,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20214,40.2,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20221,39.8,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20222,39.8,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20223,39.8,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20224,39.7,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20231,39.7,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20232,39.8,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20233,39.9,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20234,40.0,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20241,40.0,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20242,40.0,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20243,41.7,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20244,41.9,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20244,42.5,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20251,42.0,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20252,42.2,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20253,42.4,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천1동,20254,42.5,마천1동,14.0,0,22.76,0.99,1.78,6.91,1.0,1.0
마천2동,20211,39.8,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20212,39.8,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20213,40.1,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20214,40.2,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20221,39.8,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20222,39.8,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20223,39.8,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20224,39.7,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20231,39.7,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20232,39.8,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20233,39.9,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20234,40.0,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20241,40.0,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20242,40.0,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20243,41.7,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20244,41.9,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20244,42.5,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20251,42.0,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20252,42.2,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20253,42.4,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
마천2동,20254,42.5,마천2동,6.0,0,27.07,2.82,3.43,9.28,1.0,0.0
방이1동,20211,39.8,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20212,39.8,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20213,40.1,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20214,40.2,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20221,39.8,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20222,39.8,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20223,39.8,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20224,39.7,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20231,39.7,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20232,39.8,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20233,39.9,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20234,40.0,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20241,40.0,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20242,40.0,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20243,41.7,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20244,41.9,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20244,42.5,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20251,42.0,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20252,42.2,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20253,42.4,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이1동,20254,42.5,방이1동,19.0,0,25.71,5.51,9.19,12.46,1.0,0.0
방이2동,20211,39.8,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20212,39.8,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20213,40.1,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20214,40.2,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20221,39.8,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20222,39.8,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20223,39.8,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20224,39.7,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20231,39.7,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20232,39.8,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20233,39.9,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20234,40.0,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20241,40.0,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20242,40.0,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20243,41.7,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20244,41.9,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20244,42.5,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20251,42.0,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20252,42.2,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20253,42.4,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
방이2동,20254,42.5,방이2동,13.0,0,64.14,10.99,12.08,25.02,0.0,3.0
오륜동,20211,39.8,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20212,39.8,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20213,40.1,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20214,40.2,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20221,39.8,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20222,39.8,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20223,39.8,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20224,39.7,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20231,39.7,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20232,39.8,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20233,39.9,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20234,40.0,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20241,40.0,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20242,40.0,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20243,41.7,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20244,41.9,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20244,42.5,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20251,42.0,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20252,42.2,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20253,42.4,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오륜동,20254,42.5,오륜동,10.0,0,16.85,9.35,2.24,7.74,1.0,1.0
오금동,20211,39.8,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20212,39.8,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20213,40.1,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20214,40.2,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20221,39.8,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20222,39.8,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20223,39.8,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20224,39.7,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20231,39.7,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20232,39.8,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20233,39.9,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20234,40.0,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20241,40.0,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20242,40.0,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20243,41.7,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20244,41.9,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20244,42.5,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20251,42.0,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20252,42.2,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20253,42.4,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
오금동,20254,42.5,오금동,27.0,0,54.07,12.08,12.22,22.81,0.0,3.0
송파1동,20211,39.8,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20212,39.8,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20213,40.1,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20214,40.2,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20221,39.8,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20222,39.8,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20223,39.8,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20224,39.7,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20231,39.7,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20232,39.8,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20233,39.9,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20234,40.0,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20241,40.0,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20242,40.0,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20243,41.7,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20244,41.9,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20244,42.5,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20251,42.0,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20252,42.2,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20253,42.4,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파1동,20254,42.5,송파1동,15.0,0,53.74,7.46,21.94,26.38,0.0,3.0
송파2동,20211,39.8,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20212,39.8,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20213,40.1,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20214,40.2,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20221,39.8,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20222,39.8,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20223,39.8,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20224,39.7,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20231,39.7,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20232,39.8,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20233,39.9,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20234,40.0,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20241,40.0,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20242,40.0,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20243,41.7,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20244,41.9,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20244,42.5,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20251,42.0,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20252,42.2,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20253,42.4,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
송파2동,20254,42.5,송파2동,16.0,0,22.29,6.46,5.59,10.05,1.0,1.0
석촌동,20211,39.8,석촌동,23.0,0,69.5,10.23,15.68,27.97,0.0,3.0
석촌동,20212,39.8,석촌동,23.0,0,69.5,10.23,15.68,27.97,0.0,3.0
석촌동,20213,40.1,석촌동,23.0,0,69.5,10.23,15.68,27.97,0.0,3.0
석촌동,20214,40.2,석촌동,23.0,0,69.5,10.23,15.68,27.97,0.0,3.0
석촌동,20221,39.8,석촌동,23.0,0,69.5,10.23,15.68,27.97,0.0,3.0
석촌동,20222,39.8,석촌동,23.0,0,69.5,10.23,15.68,27.97,0.0,3.0
석촌동,20223,39.8,석촌동,23.0,0,69.5,10.23,15.68,27.97,0.0,3.0
석촌동,20224,39.7,석촌동,23.0,0,69.5,10.23,15.68,27.97,0.0,3.0
석촌동,20231,39.7,석촌동,23.0,0,69.5,10.23,15.68,27.97,0.0,3.0
석촌동,20232,39.8,석촌동,23.0,0,69.5,10.23,15.68,27.97,0.0,3.0
석촌동,20233,39.9,석촌동,23.0,0,69.5,10.23,15.68,27.97,0.0,3.0
